time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,average
2020-04-06 04:00:00,9.0,10.0,0.0,,10.0,,2,7.25
2020-04-06 04:00:00,5.0,8.0,7.0,5.0,7.0,0.0,11,6.4
2020-04-06 04:00:00,9.0,2.0,4.0,7.0,7.0,,6,5.8
2020-04-06 04:00:00,3.0,0.0,9.0,6.0,9.0,,6,5.4
2020-04-06 04:05:00,8.0,4.0,9.0,,10.0,,14,7.75
2020-04-06 04:05:00,3.0,3.0,2.0,,2.0,,8,2.5
2020-04-06 04:05:00,3.0,10.0,7.0,,9.0,,18,7.25
2020-04-06 04:05:00,3.0,5.0,10.0,,2.0,,15,5.0
2020-04-06 04:05:00,4.0,2.0,10.0,,8.0,0.0,2,6.0
2020-04-06 04:05:00,4.0,5.0,3.0,6.0,3.0,,9,4.2
2020-04-06 04:05:00,10.0,5.0,5.0,8.0,9.0,,6,7.4
2020-04-06 04:05:00,5.0,10.0,10.0,,7.0,,8,8.0
2020-04-06 04:05:00,10.0,9.0,0.0,6.0,10.0,,3,7.0
2020-04-06 04:10:00,10.0,6.0,2.0,,2.0,,15,5.0
2020-04-06 04:10:00,0.0,8.0,2.0,,0.0,,8,2.5
2020-04-06 04:10:00,10.0,10.0,0.0,0.0,8.0,,9,5.6
2020-04-06 04:10:00,1.0,0.0,0.0,,5.0,,8,1.5
2020-04-06 04:10:00,6.0,10.0,10.0,,4.0,,8,7.5
2020-04-06 04:10:00,2.0,6.0,10.0,,3.0,,17,5.25
2020-04-06 04:10:00,4.0,5.0,7.0,3.0,8.0,,16,5.4
2020-04-06 04:10:00,8.0,6.0,6.0,,2.0,,8,5.5
2020-04-06 04:15:00,5.0,5.0,9.0,,8.0,,2,6.75
2020-04-06 04:15:00,5.0,3.0,3.0,9.0,10.0,,5,6.0
2020-04-06 04:15:00,10.0,7.0,3.0,10.0,4.0,,9,6.8
2020-04-06 04:15:00,7.0,1.0,10.0,,1.0,0.0,14,4.75
2020-04-06 04:15:00,10.0,9.0,10.0,8.0,6.0,,6,8.6
2020-04-06 04:15:00,10.0,0.0,8.0,3.0,1.0,,5,4.4
2020-04-06 04:15:00,3.0,2.0,9.0,,10.0,,2,6.0
2020-04-06 04:15:00,4.0,1.0,9.0,,9.0,,4,5.75
2020-04-06 04:15:00,10.0,4.0,8.0,,1.0,,8,5.75
2020-04-06 04:15:00,5.0,10.0,10.0,1.0,7.0,,5,6.6
2020-04-06 04:15:00,7.0,5.0,5.0,,5.0,,8,5.5
2020-04-06 04:15:00,3.0,8.0,3.0,3.0,6.0,,1,4.6
2020-04-06 04:20:00,10.0,9.0,8.0,10.0,1.0,0.0,9,7.6
2020-04-06 04:20:00,8.0,4.0,8.0,8.0,8.0,,6,7.2
2020-04-06 04:20:00,0.0,0.0,5.0,,7.0,,19,3.0
2020-04-06 04:20:00,1.0,3.0,10.0,6.0,10.0,,6,6.0
2020-04-06 04:20:00,0.0,5.0,3.0,,2.0,,15,2.5
2020-04-06 04:25:00,3.0,8.0,5.0,,10.0,,14,6.5
2020-04-06 04:25:00,5.0,4.0,10.0,,3.0,,4,5.5
2020-04-06 04:25:00,3.0,10.0,9.0,10.0,3.0,,6,7.0
2020-04-06 04:25:00,9.0,10.0,6.0,,6.0,,15,7.75
2020-04-06 04:25:00,8.0,6.0,5.0,3.0,5.0,,6,5.4
2020-04-06 04:25:00,10.0,5.0,6.0,,1.0,,2,5.5
2020-04-06 04:25:00,7.0,10.0,10.0,,2.0,,8,7.25
2020-04-06 04:30:00,6.0,1.0,9.0,,1.0,,8,4.25
2020-04-06 04:30:00,1.0,5.0,10.0,5.0,2.0,,6,4.6
2020-04-06 04:30:00,9.0,4.0,3.0,,10.0,1.0,10,6.5
2020-04-06 04:30:00,7.0,8.0,9.0,,6.0,,8,7.5
2020-04-06 04:30:00,10.0,8.0,10.0,2.0,1.0,,9,6.2
2020-04-06 04:30:00,7.0,10.0,4.0,,5.0,,14,6.5
2020-04-06 04:30:00,6.0,4.0,4.0,3.0,10.0,0.0,9,5.4
2020-04-06 04:30:00,10.0,10.0,9.0,,8.0,1.0,15,9.25
2020-04-06 04:35:00,10.0,1.0,10.0,,2.0,,14,5.75
2020-04-06 04:35:00,9.0,10.0,0.0,,6.0,,15,6.25
2020-04-06 04:35:00,5.0,6.0,10.0,,10.0,0.0,15,7.75
2020-04-06 04:35:00,10.0,3.0,3.0,,10.0,1.0,2,6.5
2020-04-06 04:35:00,8.0,0.0,8.0,,9.0,,8,6.25
2020-04-06 04:40:00,5.0,7.0,10.0,,1.0,,2,5.75
2020-04-06 04:40:00,10.0,3.0,7.0,8.0,2.0,,1,6.0
2020-04-06 04:40:00,2.0,4.0,4.0,,5.0,,19,3.75
2020-04-06 04:40:00,1.0,0.0,0.0,,6.0,,15,1.75
2020-04-06 04:45:00,3.0,10.0,10.0,3.0,6.0,,5,6.4
2020-04-06 04:45:00,7.0,6.0,4.0,10.0,0.0,,6,5.4
2020-04-06 04:45:00,10.0,1.0,10.0,,3.0,,15,6.0
2020-04-06 04:45:00,10.0,9.0,5.0,,5.0,1.0,8,7.25
2020-04-06 04:50:00,1.0,3.0,0.0,,8.0,,18,3.0
2020-04-06 04:50:00,3.0,7.0,3.0,,4.0,,15,4.25
2020-04-06 04:50:00,8.0,10.0,10.0,4.0,2.0,,5,6.8
2020-04-06 04:50:00,3.0,7.0,7.0,,10.0,,14,6.75
2020-04-06 04:55:00,10.0,3.0,3.0,7.0,8.0,,9,6.2
2020-04-06 04:55:00,5.0,7.0,4.0,10.0,3.0,,9,5.8
2020-04-06 04:55:00,6.0,7.0,6.0,,7.0,,14,6.5
2020-04-06 04:55:00,8.0,8.0,0.0,,8.0,,8,6.0
2020-04-06 05:00:00,1.0,4.0,4.0,,5.0,,19,3.5
2020-04-06 05:00:00,0.0,1.0,0.0,,8.0,,2,2.25
2020-04-06 05:00:00,3.0,2.0,1.0,,3.0,,15,2.25
2020-04-06 05:00:00,0.0,10.0,10.0,,3.0,,2,5.75
2020-04-06 05:05:00,6.0,9.0,2.0,,2.0,1.0,2,4.75
2020-04-06 05:05:00,8.0,5.0,2.0,,5.0,,15,5.0
2020-04-06 05:05:00,0.0,8.0,0.0,7.0,10.0,0.0,5,5.0
2020-04-06 05:05:00,2.0,10.0,8.0,6.0,10.0,1.0,6,7.2
2020-04-06 05:05:00,10.0,6.0,6.0,,6.0,,2,7.0
2020-04-06 05:10:00,6.0,6.0,9.0,3.0,2.0,,6,5.2
2020-04-06 05:10:00,5.0,4.0,7.0,3.0,10.0,,6,5.8
2020-04-06 05:10:00,10.0,3.0,3.0,5.0,4.0,,6,5.0
2020-04-06 05:10:00,7.0,3.0,9.0,1.0,8.0,,6,5.6
2020-04-06 05:10:00,10.0,4.0,4.0,,9.0,,2,6.75
2020-04-06 05:10:00,5.0,9.0,8.0,,10.0,,15,8.0
2020-04-06 05:10:00,9.0,6.0,4.0,4.0,5.0,,16,5.6
2020-04-06 05:10:00,7.0,9.0,10.0,,3.0,,12,7.25
2020-04-06 05:15:00,10.0,5.0,7.0,,10.0,,15,8.0
2020-04-06 05:15:00,10.0,8.0,2.0,,0.0,,18,5.0
2020-04-06 05:15:00,0.0,3.0,10.0,,8.0,,2,5.25
2020-04-06 05:15:00,8.0,10.0,6.0,4.0,8.0,1.0,16,7.2
2020-04-06 05:15:00,3.0,10.0,10.0,10.0,8.0,1.0,5,8.2
2020-04-06 05:15:00,4.0,0.0,0.0,,0.0,1.0,8,1.0
2020-04-06 05:15:00,6.0,5.0,5.0,,4.0,,4,5.0
2020-04-06 05:15:00,2.0,8.0,1.0,,10.0,,10,5.25
2020-04-06 05:20:00,8.0,8.0,2.0,,0.0,,8,4.5
2020-04-06 05:20:00,5.0,8.0,9.0,,10.0,,18,8.0
2020-04-06 05:20:00,10.0,3.0,8.0,4.0,5.0,,6,6.0
2020-04-06 05:20:00,6.0,3.0,4.0,,4.0,,8,4.25
2020-04-06 05:20:00,10.0,3.0,3.0,,2.0,,2,4.5
2020-04-06 05:20:00,4.0,7.0,10.0,4.0,6.0,,3,6.2
2020-04-06 05:20:00,2.0,2.0,8.0,1.0,10.0,,6,4.6
2020-04-06 05:20:00,1.0,4.0,0.0,,6.0,,14,2.75
2020-04-06 05:20:00,10.0,8.0,10.0,,3.0,,15,7.75
2020-04-06 05:20:00,2.0,1.0,2.0,,3.0,,8,2.0
2020-04-06 05:20:00,3.0,10.0,3.0,4.0,9.0,,3,5.8
2020-04-06 05:20:00,10.0,10.0,0.0,7.0,5.0,0.0,1,6.4
2020-04-06 05:20:00,10.0,6.0,4.0,,7.0,,12,6.75
2020-04-06 05:25:00,9.0,6.0,1.0,1.0,7.0,,9,4.8
2020-04-06 05:25:00,5.0,9.0,7.0,,1.0,,4,5.5
2020-04-06 05:25:00,10.0,6.0,0.0,,7.0,,18,5.75
2020-04-06 05:25:00,10.0,0.0,10.0,2.0,5.0,,11,5.4
2020-04-06 05:25:00,8.0,8.0,0.0,,10.0,,15,6.5
2020-04-06 05:25:00,5.0,10.0,0.0,5.0,1.0,,9,4.2
2020-04-06 05:30:00,0.0,3.0,10.0,9.0,3.0,,3,5.0
2020-04-06 05:30:00,10.0,4.0,1.0,,4.0,,15,4.75
2020-04-06 05:30:00,5.0,10.0,8.0,,9.0,,18,8.0
2020-04-06 05:30:00,2.0,5.0,9.0,8.0,3.0,,6,5.4
2020-04-06 05:30:00,0.0,10.0,10.0,5.0,2.0,0.0,5,5.4
2020-04-06 05:30:00,3.0,9.0,5.0,,9.0,,2,6.5
2020-04-06 05:35:00,5.0,0.0,4.0,6.0,10.0,1.0,6,5.0
2020-04-06 05:35:00,4.0,4.0,6.0,,10.0,,19,6.0
2020-04-06 05:35:00,1.0,6.0,9.0,,6.0,,8,5.5
2020-04-06 05:35:00,10.0,1.0,9.0,4.0,7.0,,6,6.2
2020-04-06 05:35:00,2.0,6.0,2.0,4.0,3.0,1.0,3,3.4
2020-04-06 05:35:00,2.0,3.0,3.0,0.0,7.0,,9,3.0
2020-04-06 05:35:00,10.0,8.0,9.0,,1.0,,15,7.0
2020-04-06 05:40:00,7.0,4.0,10.0,8.0,10.0,,16,7.8
2020-04-06 05:40:00,0.0,10.0,1.0,2.0,9.0,,3,4.4
2020-04-06 05:40:00,7.0,5.0,5.0,9.0,4.0,,3,6.0
2020-04-06 05:40:00,9.0,7.0,10.0,10.0,9.0,,9,9.0
2020-04-06 05:40:00,7.0,10.0,10.0,6.0,1.0,,3,6.8
2020-04-06 05:40:00,5.0,6.0,5.0,,6.0,,15,5.5
2020-04-06 05:40:00,9.0,10.0,5.0,8.0,9.0,0.0,5,8.2
2020-04-06 05:40:00,0.0,7.0,10.0,6.0,1.0,,16,4.8
2020-04-06 05:40:00,3.0,0.0,0.0,7.0,8.0,,6,3.6
2020-04-06 05:40:00,0.0,5.0,2.0,,10.0,,17,4.25
2020-04-06 05:45:00,4.0,0.0,7.0,,3.0,,15,3.5
2020-04-06 05:45:00,4.0,8.0,8.0,,7.0,,14,6.75
2020-04-06 05:45:00,,3.0,1.0,,,,7,2.0
2020-04-06 05:45:00,1.0,10.0,10.0,10.0,6.0,,3,7.4
2020-04-06 05:45:00,10.0,4.0,0.0,6.0,10.0,,3,6.0
2020-04-06 05:45:00,10.0,5.0,10.0,10.0,3.0,0.0,6,7.6
2020-04-06 05:45:00,9.0,6.0,3.0,1.0,8.0,,5,5.4
2020-04-06 05:45:00,10.0,8.0,7.0,9.0,8.0,,9,8.4
2020-04-06 05:45:00,7.0,6.0,4.0,2.0,10.0,,9,5.8
2020-04-06 05:45:00,10.0,4.0,8.0,,1.0,1.0,8,5.75
2020-04-06 05:45:00,7.0,10.0,7.0,1.0,10.0,,9,7.0
2020-04-06 05:50:00,1.0,2.0,3.0,,10.0,,15,4.0
2020-04-06 05:50:00,1.0,5.0,10.0,,8.0,,8,6.0
2020-04-06 05:50:00,0.0,9.0,4.0,,6.0,,18,4.75
2020-04-06 05:50:00,6.0,3.0,10.0,,4.0,,15,5.75
2020-04-06 05:55:00,6.0,7.0,7.0,,9.0,,2,7.25
2020-04-06 05:55:00,6.0,6.0,6.0,2.0,1.0,,6,4.2
2020-04-06 05:55:00,1.0,3.0,6.0,,10.0,,15,5.0
2020-04-06 05:55:00,1.0,2.0,1.0,,9.0,,14,3.25
2020-04-06 05:55:00,9.0,9.0,4.0,2.0,6.0,,9,6.0
2020-04-06 05:55:00,10.0,3.0,1.0,10.0,4.0,,6,5.6
2020-04-06 05:55:00,10.0,8.0,5.0,,5.0,,4,7.0
2020-04-06 05:55:00,0.0,10.0,3.0,10.0,0.0,,16,4.6
2020-04-06 05:55:00,5.0,8.0,10.0,,10.0,,18,8.25
2020-04-06 05:55:00,5.0,7.0,3.0,9.0,3.0,,5,5.4
2020-04-06 06:00:00,1.0,9.0,8.0,,3.0,,2,5.25
2020-04-06 06:00:00,7.0,1.0,1.0,,6.0,1.0,14,3.75
2020-04-06 06:00:00,8.0,8.0,3.0,,4.0,,8,5.75
2020-04-06 06:00:00,0.0,9.0,4.0,,9.0,,8,5.5
2020-04-06 06:00:00,4.0,0.0,1.0,,8.0,,19,3.25
2020-04-06 06:00:00,0.0,2.0,1.0,,10.0,,12,3.25
2020-04-06 06:00:00,9.0,7.0,3.0,,5.0,,19,6.0
2020-04-06 06:00:00,8.0,0.0,7.0,4.0,10.0,,3,5.8
2020-04-06 06:05:00,10.0,7.0,1.0,5.0,3.0,,6,5.2
2020-04-06 06:05:00,0.0,9.0,6.0,,3.0,0.0,8,4.5
2020-04-06 06:05:00,10.0,10.0,6.0,3.0,3.0,,9,6.4
2020-04-06 06:05:00,9.0,9.0,5.0,10.0,4.0,,16,7.4
2020-04-06 06:05:00,2.0,5.0,1.0,10.0,8.0,,6,5.2
2020-04-06 06:05:00,5.0,8.0,4.0,,8.0,,14,6.25
2020-04-06 06:10:00,0.0,10.0,6.0,,7.0,,8,5.75
2020-04-06 06:10:00,10.0,10.0,3.0,7.0,10.0,1.0,11,8.0
2020-04-06 06:10:00,2.0,7.0,4.0,0.0,5.0,0.0,6,3.6
2020-04-06 06:10:00,6.0,7.0,5.0,,8.0,,8,6.5
2020-04-06 06:10:00,10.0,4.0,6.0,,8.0,,8,7.0
2020-04-06 06:10:00,7.0,10.0,7.0,,10.0,0.0,19,8.5
2020-04-06 06:10:00,5.0,10.0,5.0,0.0,10.0,,6,6.0
2020-04-06 06:10:00,0.0,9.0,7.0,1.0,4.0,,9,4.2
2020-04-06 06:10:00,3.0,10.0,3.0,7.0,7.0,,3,6.0
2020-04-06 06:10:00,5.0,0.0,1.0,10.0,3.0,,16,3.8
2020-04-06 06:10:00,9.0,5.0,3.0,3.0,3.0,,3,4.6
2020-04-06 06:10:00,5.0,1.0,8.0,9.0,8.0,,3,6.2
2020-04-06 06:10:00,4.0,0.0,5.0,,5.0,,15,3.5
2020-04-06 06:10:00,1.0,6.0,1.0,8.0,9.0,0.0,6,5.0
2020-04-06 06:10:00,1.0,5.0,1.0,,5.0,,15,3.0
2020-04-06 06:10:00,10.0,0.0,6.0,,7.0,,15,5.75
2020-04-06 06:10:00,3.0,8.0,9.0,5.0,1.0,,3,5.2
2020-04-06 06:15:00,9.0,1.0,6.0,2.0,9.0,,9,5.4
2020-04-06 06:15:00,1.0,7.0,7.0,,1.0,,2,4.0
2020-04-06 06:15:00,10.0,1.0,7.0,,5.0,,8,5.75
2020-04-06 06:15:00,4.0,3.0,5.0,10.0,2.0,0.0,6,4.8
2020-04-06 06:15:00,4.0,7.0,10.0,,10.0,0.0,14,7.75
2020-04-06 06:15:00,3.0,6.0,1.0,,10.0,,10,5.0
2020-04-06 06:15:00,3.0,10.0,1.0,6.0,10.0,,3,6.0
2020-04-06 06:15:00,6.0,3.0,10.0,,5.0,,19,6.0
2020-04-06 06:15:00,10.0,10.0,4.0,8.0,10.0,1.0,6,8.4
2020-04-06 06:15:00,3.0,3.0,10.0,,3.0,,14,4.75
2020-04-06 06:20:00,6.0,3.0,3.0,7.0,8.0,,16,5.4
2020-04-06 06:20:00,7.0,4.0,7.0,,1.0,,8,4.75
2020-04-06 06:25:00,6.0,0.0,10.0,0.0,10.0,,9,5.2
2020-04-06 06:25:00,10.0,4.0,0.0,4.0,10.0,1.0,1,5.6
2020-04-06 06:25:00,9.0,10.0,2.0,4.0,9.0,0.0,5,6.8
2020-04-06 06:25:00,0.0,0.0,7.0,7.0,10.0,,16,4.8
2020-04-06 06:25:00,10.0,4.0,9.0,9.0,0.0,,3,6.4
2020-04-06 06:25:00,5.0,9.0,8.0,,4.0,,15,6.5
2020-04-06 06:25:00,7.0,10.0,6.0,,6.0,,15,7.25
2020-04-06 06:25:00,7.0,10.0,4.0,6.0,6.0,,3,6.6
2020-04-06 06:25:00,1.0,3.0,7.0,,0.0,0.0,2,2.75
2020-04-06 06:30:00,3.0,7.0,8.0,,1.0,,15,4.75
2020-04-06 06:30:00,1.0,7.0,3.0,7.0,10.0,,5,5.6
2020-04-06 06:30:00,1.0,9.0,5.0,6.0,3.0,,6,4.8
2020-04-06 06:30:00,3.0,5.0,8.0,,4.0,,15,5.0
2020-04-06 06:30:00,0.0,9.0,10.0,,9.0,,2,7.0
2020-04-06 06:30:00,0.0,3.0,3.0,9.0,1.0,,5,3.2
2020-04-06 06:30:00,2.0,8.0,10.0,0.0,9.0,,3,5.8
2020-04-06 06:30:00,4.0,7.0,4.0,,2.0,,10,4.25
2020-04-06 06:30:00,10.0,0.0,3.0,9.0,0.0,,16,4.4
2020-04-06 06:30:00,10.0,10.0,0.0,10.0,2.0,0.0,1,6.4
2020-04-06 06:30:00,0.0,9.0,9.0,1.0,4.0,,6,4.6
2020-04-06 06:30:00,6.0,6.0,7.0,,3.0,,13,5.5
2020-04-06 06:35:00,5.0,8.0,4.0,,7.0,,8,6.0
2020-04-06 06:35:00,0.0,3.0,5.0,1.0,6.0,,3,3.0
2020-04-06 06:35:00,5.0,6.0,10.0,,10.0,,15,7.75
2020-04-06 06:35:00,4.0,10.0,9.0,,8.0,,10,7.75
2020-04-06 06:35:00,4.0,3.0,10.0,,10.0,,8,6.75
2020-04-06 06:35:00,0.0,8.0,9.0,,10.0,,14,6.75
2020-04-06 06:40:00,10.0,4.0,6.0,0.0,10.0,,3,6.0
2020-04-06 06:40:00,5.0,4.0,3.0,,6.0,,15,4.5
2020-04-06 06:40:00,10.0,10.0,0.0,,10.0,,2,7.5
2020-04-06 06:40:00,5.0,1.0,9.0,0.0,1.0,,1,3.2
2020-04-06 06:40:00,4.0,10.0,10.0,,0.0,,12,6.0
2020-04-06 06:40:00,4.0,1.0,7.0,,7.0,,17,4.75
2020-04-06 06:40:00,3.0,9.0,7.0,10.0,0.0,,9,5.8
2020-04-06 06:45:00,5.0,4.0,5.0,8.0,4.0,,6,5.2
2020-04-06 06:45:00,2.0,4.0,10.0,,2.0,,8,4.5
2020-04-06 06:45:00,7.0,2.0,3.0,4.0,4.0,,16,4.0
2020-04-06 06:45:00,1.0,5.0,9.0,,0.0,,15,3.75
2020-04-06 06:45:00,0.0,7.0,10.0,9.0,9.0,,9,7.0
2020-04-06 06:50:00,5.0,1.0,10.0,,10.0,,15,6.5
2020-04-06 06:50:00,10.0,10.0,0.0,,10.0,,15,7.5
2020-04-06 06:50:00,5.0,5.0,6.0,,3.0,,4,4.75
2020-04-06 06:50:00,8.0,7.0,6.0,3.0,8.0,,6,6.4
2020-04-06 06:50:00,5.0,3.0,2.0,1.0,8.0,,1,3.8
2020-04-06 06:50:00,9.0,10.0,3.0,,1.0,0.0,18,5.75
2020-04-06 06:50:00,1.0,8.0,5.0,,6.0,0.0,8,5.0
2020-04-06 06:55:00,10.0,7.0,0.0,3.0,5.0,,5,5.0
2020-04-06 06:55:00,0.0,1.0,10.0,1.0,7.0,,9,3.8
2020-04-06 06:55:00,0.0,10.0,8.0,1.0,4.0,1.0,9,4.6
2020-04-06 06:55:00,9.0,1.0,9.0,,1.0,,10,5.0
2020-04-06 06:55:00,10.0,7.0,0.0,,2.0,,15,4.75
2020-04-06 06:55:00,8.0,8.0,1.0,,5.0,,8,5.5
2020-04-06 06:55:00,10.0,1.0,9.0,,3.0,0.0,19,5.75
2020-04-06 06:55:00,8.0,4.0,5.0,3.0,2.0,,6,4.4
2020-04-06 07:00:00,7.0,7.0,3.0,,6.0,,8,5.75
2020-04-06 07:00:00,1.0,10.0,10.0,,9.0,,15,7.5
2020-04-06 07:00:00,0.0,8.0,8.0,1.0,5.0,,9,4.4
2020-04-06 07:00:00,7.0,0.0,9.0,1.0,4.0,,9,4.2
2020-04-06 07:00:00,9.0,3.0,6.0,1.0,2.0,,9,4.2
2020-04-06 07:00:00,3.0,9.0,7.0,1.0,0.0,1.0,5,4.0
2020-04-06 07:00:00,7.0,9.0,3.0,,6.0,,2,6.25
2020-04-06 07:00:00,,4.0,9.0,,,,7,6.5
2020-04-06 07:00:00,10.0,7.0,9.0,8.0,10.0,,6,8.8
2020-04-06 07:00:00,3.0,0.0,3.0,,7.0,,2,3.25
2020-04-06 07:00:00,7.0,0.0,5.0,7.0,3.0,,3,4.4
2020-04-06 07:00:00,3.0,7.0,8.0,10.0,5.0,,1,6.6
2020-04-06 07:05:00,0.0,6.0,5.0,,1.0,,8,3.0
2020-04-06 07:05:00,9.0,10.0,10.0,3.0,5.0,,9,7.4
2020-04-06 07:05:00,5.0,8.0,9.0,,4.0,,8,6.5
2020-04-06 07:05:00,2.0,10.0,1.0,,5.0,,2,4.5
2020-04-06 07:05:00,9.0,7.0,1.0,5.0,10.0,,6,6.4
2020-04-06 07:05:00,3.0,9.0,9.0,,3.0,,15,6.0
2020-04-06 07:05:00,3.0,4.0,7.0,,3.0,,10,4.25
2020-04-06 07:05:00,5.0,2.0,1.0,,10.0,,13,4.5
2020-04-06 07:10:00,4.0,4.0,9.0,,6.0,,19,5.75
2020-04-06 07:10:00,10.0,4.0,10.0,4.0,8.0,,9,7.2
2020-04-06 07:10:00,10.0,3.0,2.0,10.0,9.0,,6,6.8
2020-04-06 07:10:00,10.0,2.0,1.0,,1.0,,17,3.5
2020-04-06 07:10:00,9.0,5.0,10.0,,8.0,,8,8.0
2020-04-06 07:10:00,0.0,5.0,0.0,,7.0,,17,3.0
2020-04-06 07:10:00,6.0,9.0,7.0,9.0,7.0,,3,7.6
2020-04-06 07:10:00,3.0,10.0,4.0,,2.0,,12,4.75
2020-04-06 07:10:00,7.0,0.0,9.0,,2.0,,4,4.5
2020-04-06 07:10:00,3.0,6.0,1.0,10.0,4.0,,9,4.8
2020-04-06 07:10:00,9.0,9.0,2.0,,3.0,1.0,17,5.75
2020-04-06 07:10:00,2.0,8.0,9.0,,1.0,,8,5.0
2020-04-06 07:10:00,4.0,3.0,6.0,,10.0,,19,5.75
2020-04-06 07:10:00,6.0,7.0,9.0,,0.0,,14,5.5
2020-04-06 07:10:00,6.0,10.0,1.0,,8.0,,19,6.25
2020-04-06 07:10:00,10.0,2.0,3.0,,4.0,,18,4.75
2020-04-06 07:15:00,6.0,0.0,10.0,,10.0,,2,6.5
2020-04-06 07:15:00,1.0,3.0,3.0,,1.0,,8,2.0
2020-04-06 07:15:00,6.0,3.0,0.0,10.0,3.0,,3,4.4
2020-04-06 07:15:00,3.0,6.0,10.0,1.0,10.0,,6,6.0
2020-04-06 07:15:00,10.0,2.0,6.0,,6.0,,15,6.0
2020-04-06 07:15:00,9.0,7.0,1.0,,10.0,,15,6.75
2020-04-06 07:15:00,5.0,4.0,8.0,2.0,2.0,,1,4.2
2020-04-06 07:15:00,10.0,0.0,6.0,10.0,9.0,1.0,9,7.0
2020-04-06 07:15:00,6.0,3.0,4.0,,9.0,,10,5.5
2020-04-06 07:15:00,7.0,8.0,10.0,0.0,0.0,,3,5.0
2020-04-06 07:15:00,2.0,10.0,9.0,,0.0,,14,5.25
2020-04-06 07:20:00,8.0,10.0,9.0,9.0,5.0,,3,8.2
2020-04-06 07:20:00,4.0,6.0,1.0,,10.0,,8,5.25
2020-04-06 07:20:00,3.0,4.0,10.0,9.0,0.0,,16,5.2
2020-04-06 07:20:00,3.0,2.0,1.0,,3.0,,17,2.25
2020-04-06 07:20:00,1.0,6.0,5.0,,8.0,,4,5.0
2020-04-06 07:20:00,4.0,7.0,4.0,7.0,7.0,,3,5.8
2020-04-06 07:20:00,6.0,4.0,7.0,10.0,3.0,0.0,6,6.0
2020-04-06 07:20:00,3.0,10.0,4.0,10.0,10.0,0.0,9,7.4
2020-04-06 07:20:00,5.0,0.0,9.0,,3.0,,2,4.25
2020-04-06 07:25:00,9.0,8.0,9.0,0.0,4.0,,9,6.0
2020-04-06 07:25:00,10.0,4.0,5.0,,5.0,,2,6.0
2020-04-06 07:25:00,1.0,6.0,6.0,,4.0,,15,4.25
2020-04-06 07:25:00,4.0,4.0,10.0,9.0,6.0,,6,6.6
2020-04-06 07:25:00,2.0,7.0,1.0,,6.0,,14,4.0
2020-04-06 07:25:00,1.0,2.0,7.0,,7.0,,14,4.25
2020-04-06 07:25:00,6.0,8.0,8.0,5.0,4.0,,3,6.2
2020-04-06 07:25:00,8.0,10.0,5.0,1.0,8.0,,6,6.4
2020-04-06 07:25:00,10.0,9.0,9.0,1.0,10.0,,11,7.8
2020-04-06 07:25:00,6.0,1.0,6.0,10.0,2.0,,3,5.0
2020-04-06 07:25:00,0.0,9.0,10.0,,9.0,,2,7.0
2020-04-06 07:25:00,10.0,0.0,3.0,,6.0,,12,4.75
2020-04-06 07:30:00,8.0,4.0,5.0,,1.0,,8,4.5
2020-04-06 07:30:00,7.0,10.0,10.0,,7.0,,15,8.5
2020-04-06 07:30:00,1.0,0.0,10.0,1.0,5.0,,6,3.4
2020-04-06 07:30:00,2.0,8.0,7.0,8.0,4.0,0.0,9,5.8
2020-04-06 07:30:00,7.0,1.0,6.0,6.0,6.0,,6,5.2
2020-04-06 07:30:00,6.0,6.0,3.0,,10.0,,19,6.25
2020-04-06 07:30:00,4.0,7.0,5.0,,6.0,,19,5.5
2020-04-06 07:30:00,0.0,9.0,5.0,,10.0,1.0,14,6.0
2020-04-06 07:30:00,10.0,4.0,2.0,,8.0,,19,6.0
2020-04-06 07:35:00,4.0,5.0,9.0,,9.0,,15,6.75
2020-04-06 07:35:00,4.0,1.0,8.0,3.0,4.0,,6,4.0
2020-04-06 07:35:00,6.0,2.0,5.0,9.0,1.0,,3,4.6
2020-04-06 07:35:00,6.0,0.0,5.0,1.0,5.0,,9,3.4
2020-04-06 07:35:00,5.0,9.0,10.0,5.0,10.0,0.0,9,7.8
2020-04-06 07:35:00,3.0,10.0,10.0,,6.0,,15,7.25
2020-04-06 07:35:00,0.0,6.0,5.0,,1.0,,15,3.0
2020-04-06 07:35:00,6.0,9.0,4.0,,5.0,,2,6.0
2020-04-06 07:35:00,5.0,0.0,7.0,,9.0,,15,5.25
2020-04-06 07:35:00,8.0,10.0,1.0,1.0,10.0,,16,6.0
2020-04-06 07:35:00,7.0,10.0,8.0,,10.0,,10,8.75
2020-04-06 07:35:00,5.0,1.0,3.0,,1.0,,15,2.5
2020-04-06 07:40:00,4.0,3.0,7.0,10.0,7.0,,6,6.2
2020-04-06 07:40:00,3.0,2.0,1.0,4.0,10.0,,1,4.0
2020-04-06 07:40:00,3.0,5.0,10.0,3.0,2.0,,6,4.6
2020-04-06 07:40:00,5.0,3.0,2.0,6.0,10.0,,1,5.2
2020-04-06 07:40:00,6.0,6.0,9.0,,6.0,,8,6.75
2020-04-06 07:40:00,10.0,3.0,9.0,,5.0,,15,6.75
2020-04-06 07:40:00,5.0,2.0,2.0,,3.0,,14,3.0
2020-04-06 07:45:00,1.0,8.0,8.0,,9.0,,8,6.5
